,resto,review_rating,review_text,review_link,source
354,Bokan 37 Restaurant,5,Took my friend for her birthday it was one of the best restaurants experiences I have had in London. The staff was so so helpful and could not do enough to help you and spoke us over everything we ate and drank.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r741703006-Bokan_37_Restaurant-London_England.html,Tripadvisor
355,Bokan 37 Restaurant,5,Me and my friends was there last year. It was so nice and joyful. Staff was helpful. I heard that it's open now again. so we will definitely go there again :),https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r773108819-Bokan_37_Restaurant-London_England.html,Tripadvisor
356,Bokan 37 Restaurant,2,"I dined here with friends on a Saturday night, restaurant was not crazy busy and we had a wonderful table by the window with an amazing view. This was the only positive point I can say about my dinner experience. It was not the first time for me here, I visited the bar and the restaurant few times and this was very disappointing: we went with the tasting menu and between the first 3 courses we waited a crazy amount of time (30/40 minutes) and we then asked if it was possible to speed up a little bit. After our request was taken very seriously and we did not even have the time to finish the following course that we have our plate cleared and the new course on the table.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r741502709-Bokan_37_Restaurant-London_England.html,Tripadvisor
357,Bokan 37 Restaurant,3,"Visited on a Saturday early evening, lovely bar & rooftop area but to be hit with a 12.5% service charge to be served by the barman at the bar is ridiculous.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r466877604-Bokan_37_Restaurant-London_England.html,Tripadvisor
358,Bokan 37 Restaurant,1,We visited on Friday 17th March and that will probably be the last time.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r469367570-Bokan_37_Restaurant-London_England.html,Tripadvisor
359,Bokan 37 Restaurant,5,I chose this restaurant to celebrate our 3 years wedding anniversary with my husband.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r713635787-Bokan_37_Restaurant-London_England.html,Tripadvisor
360,Bokan 37 Restaurant,5,When i saw for the first time this pub/restaurant i have been shocked because there is an amazing view all around it. You can we london and it is really amazing the view.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r718762502-Bokan_37_Restaurant-London_England.html,Tripadvisor
361,Bokan 37 Restaurant,1,"Bokan does have a beautiful view of london and very well decorated inside. However, we attended in a large group where we were told we had to order from a set menu. What was very odd, choices were very limited and cheaper to buy off the a la carte menu. Portions were very small (agree gourmet food has smaller portions but this was smaller than dishes served at the Dorchester, Oblix etc) and whilst they were presented well, the food was below average vs. similar restaurants and somewhat bland. Service was awful, food was served cold so some dishes were sent back and drinks took forever to serve. We ended up getting up to order from the bar itself. If I go back it would only be for drinks and the view",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r472034460-Bokan_37_Restaurant-London_England.html,Tripadvisor
362,Bokan 37 Restaurant,5,"Upon arrival there had been a slight issue with our booking however this was quickly sorted out by Sandra, who may I add was incredible and could not do enough to ensure our night was perfect!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r472327182-Bokan_37_Restaurant-London_England.html,Tripadvisor
363,Bokan 37 Restaurant,2,"My husband and I were staying at the Novotel for a couple of days and on our first night, decided to have dinner at Bokan. We were shown to a table and were sat for probably about 15 minutes before our order (drink and food) was taken. Around 40 minutes later, we still hadn’t received our drinks, never mind the food. This was despite a couple who came in after us getting both food and drinks long before us. The waiters kept walking past and looking at the table and could clearly see we didn’t have any drinks yet, but did nothing about it. It wasn’t until I got the attention of a female member of staff, who looked to be in charge possibly and mentioned it to her that something started to be done. It was however, an hour, before we even got our drinks and then eventually our food came out. We were charged a £7.25 service charge, which seemed excessive seeing as it took so long to get anything to eat or drink. When the food arrived, it was ok but nothing special and certainly not worth the wait. I wouldn’t recommend this place, we certainly weren’t made to feel very welcome and nothing was offered as an apology for the poor service.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r709002464-Bokan_37_Restaurant-London_England.html,Tripadvisor
364,Bokan 37 Restaurant,5,Fantastic view over London. Service was excellent from start to finish and the food was exceptional. So much so I sought out the head chef to thank him. The John Dory was the best I've ever had. Faultless throughout.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r709189889-Bokan_37_Restaurant-London_England.html,Tripadvisor
365,Bokan 37 Restaurant,4,"Dined here on a Saturday evening. Bokan is three floors at the top of the new Novotel. All have an exceptional view, though some of the taller towers in Canary Wharf restrict views to the North. Views to the West are essentially unobstructed.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r472385066-Bokan_37_Restaurant-London_England.html,Tripadvisor
366,Bokan 37 Restaurant,5,"Visited Bokan for a special occasion (wife's birthday) and loved it! Great interior design, probably one of the best views of London, friendly service and amazing food -refined & original, with looks matching taste. Could become a regular -if only it was closer to home! But definitely worth the trip",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r471180886-Bokan_37_Restaurant-London_England.html,Tripadvisor
367,Bokan 37 Restaurant,1,"We had really bad service, change of courses took a really long time. Some of waiters speak English inseparably, so we struggled to understand them sometimes. One Polish waiter was like from distant village asking us “Are you okay now?”, “you didn’t like the food?” when I didn’t finish it. This kind of level would be acceptable in road cafe in Belarus but not on rooftop restaurant in London.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r708642279-Bokan_37_Restaurant-London_England.html,Tripadvisor
368,Bokan 37 Restaurant,4,Had the pleasure of Constantin as our waiter. It was friend’s birthday so we celebrated in great company. Price of the food is a bit high but service and view is good,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r706150210-Bokan_37_Restaurant-London_England.html,Tripadvisor
369,Bokan 37 Restaurant,5,Amazing restaurant with an incredible view on all the London city. It was a magical moment with the sunset.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r705902676-Bokan_37_Restaurant-London_England.html,Tripadvisor
370,Bokan 37 Restaurant,4,"Food was Delicious, pigeon best I’ve had and ribeye cooked perfectly. We were sat 15 minutes after time allotted but was no issue as we had a drink in bar. The only downside that stopped me from giving 5 star was the wait at bar (although I understood it was busy and mainly time consuming cocktails) and the poor service in the restaurant, while it seemed most of the servers were attentive and lovely our waitress openly complained about her number of tables (just 4) and treated the evening with a distain for her job that reflected in her lack of attentiveness and poor attitude to that table (her general demeanour was of one who didn’t care of those she served, 35 minutes to order food, no drinks offered throughout the evening and when we did eventually order drinks we had to ask another waitress to search for them, which she was prompt in doing) apart from feeling like this one waitress didn’t really want to be there our evening was great. We left the restaurant and enjoyed more drinks in the bar",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r704749436-Bokan_37_Restaurant-London_England.html,Tripadvisor
371,Bokan 37 Restaurant,5,"I was at bokan restaurant (Novotel, canary wharf), earlier this month to celebrate my wife's birthday. The food and drinks are nice and not expensive.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r704258967-Bokan_37_Restaurant-London_England.html,Tripadvisor
372,Bokan 37 Restaurant,5,Called in without booking as residents of the Novotel expecting to be declined but to our surprise a delightful maitre d showed us to a table with a terrific view of the Thames.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r703306799-Bokan_37_Restaurant-London_England.html,Tripadvisor
373,Bokan 37 Restaurant,1,Absolutely terrible and unfriendly Service at the Bokan. Reserved weeks in advance for my birthday dinner and as it was in the middle of summer and 34 degrees our entire party was not let in because I was wearing sandals in the 34 degree summer heat! I have spent a lot of money at this place before and there was many other people wearing sandals in the 34 degree heat. They were very unfriendly about it and just told me I have to go; will never go there again!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r702922271-Bokan_37_Restaurant-London_England.html,Tripadvisor
374,Bokan 37 Restaurant,5,"My friend and I originally went to Bōkan 2 weeks ago to the bar on level 38. Whilst we didn't get a window seat,the view was very impressive from where we sat at the bar. The cocktails were fantastic..be patient,they are definitely made with love! The staff were really friendly that we decided to book again for dinner. On arrival Andrea and her colleagues were very welcoming ,gave us a great table. We had staters,mains and desert and loved every course. Definitely worth the money (and the view helps) To top it off,the nice waitress (unfortunately did not get her name) heard it was my birthday and went over and beyond and gave me a small cake from Paul and the team. Completely unexpected and just makes us want to come back again!! Next stop the roof top!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r469325229-Bokan_37_Restaurant-London_England.html,Tripadvisor
375,Bokan 37 Restaurant,5,"Thank you so much to the lovely staff at Bokan for hosting us for our brunch yesterday. You might have seen this restaurant featured on Celebrity Masterchef recently and it lived up to the exceptionally high standard of providing quality food and service. We had the bottomless prosecco brunch and not once did we need to ask to be topped up. We were given a table with a five star view of the city of London, really beautiful. For starters I had salmon with steamed hen eggs and it was absolutely delicious. My wife had a tuna starter which she loved. The next course was sirloin cooked to tender perfection on the Josper grill. Fabulous. The plum dessert didn't disappoint either. The service was excellent and we would highly recommend this restaurant for brunch on a sunny day.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r711891680-Bokan_37_Restaurant-London_England.html,Tripadvisor
376,Bokan 37 Restaurant,4,This place is fairly new I believe!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r469130398-Bokan_37_Restaurant-London_England.html,Tripadvisor
377,Bokan 37 Restaurant,3,"The views are great, the staff are attentive (Sebastian was great), food delicious but the service is PAINFULLY slow. When dining, you should never think: ""where is my food?"" ... but we were, for an hour.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r469802166-Bokan_37_Restaurant-London_England.html,Tripadvisor
378,Bokan 37 Restaurant,3,"Service was great, view was great, the restaurant is well decorated, unfortunately we didn't have a window table even if they were empty.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r470066474-Bokan_37_Restaurant-London_England.html,Tripadvisor
379,Bokan 37 Restaurant,3,Four of us visited Bokan for dinner on a Friday night. We had booked the restaurant on the 37th floor for 6pm followed by a booking in the rooftop lounge on the 39th floor at 8.30pm. We were meeting up with some friends who we hadn't seen in a while.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r470009433-Bokan_37_Restaurant-London_England.html,Tripadvisor
380,Bokan 37 Restaurant,5,"We came from Italy just for two days for our son's birthday and we spent one evening at the Bokan 37. Everything was amazing except the table that wasn't the one we asked for when we booked, but it didn't really matter because the view was great anyway. Food and service were very good, we enjoyed the evening!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r730860531-Bokan_37_Restaurant-London_England.html,Tripadvisor
381,Bokan 37 Restaurant,5,"First,this place has a stunning view from the 37 floor,moreover there is a bar on the 38th floor and a terrace on the 39th f.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r725877871-Bokan_37_Restaurant-London_England.html,Tripadvisor
382,Bokan 37 Restaurant,5,Really nice cocktail bar. Lots of novel cocktails with a London/docklands twist. Beautiful view and very warming on a coldish spring afternoon. Get in here before all the city boys do and then it's just another bar in the wharf.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r470072961-Bokan_37_Restaurant-London_England.html,Tripadvisor
383,Bokan 37 Restaurant,5,"I have been last Thursday to Bōkan restaurant and I can say that I was amazed!! First of all, you received a warm welcome on the 38th floor from the hostesses and the manager.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r471177158-Bokan_37_Restaurant-London_England.html,Tripadvisor
384,Bokan 37 Restaurant,3,Nice view but the service needs a lot of work,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r727611346-Bokan_37_Restaurant-London_England.html,Tripadvisor
385,Bokan 37 Restaurant,5,"Went with my boyfriend for his birthday dinner and it was absolutely amazing. Service was high level, food was great and the view was stunning. Personnel helped us with our dietary requirements and gave us the table we asked for when we booked. Definitely recommended!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r726420148-Bokan_37_Restaurant-London_England.html,Tripadvisor
386,Bokan 37 Restaurant,5,We had a wonderful brunch on Saturday. Amazing views across London and lovely atmosphere. Super friendly team who served us and made us feel very welcome.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r725727587-Bokan_37_Restaurant-London_England.html,Tripadvisor
387,Bokan 37 Restaurant,5,"The views at Bokan 37 were fantastic and we were lucky to have clear, sunny weather with lovely views over the London and the Thames. The set menu with unlimited prosecco was good value, with the warm waiting staff refusing to let your glass get anywhere near empty.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r725636521-Bokan_37_Restaurant-London_England.html,Tripadvisor
388,Bokan 37 Restaurant,5,We went to Bokan for dinner on a Monday evening as a bit of a last minute celebration. We ordered the lamb and the duck. The mains were both delicious and full of flavour. We had assistance choosing the best red wines to go with our meals which was fantastic. We were served by Katherine who was wonderful and friendly and described what all the foods were. We will definitely return. The decor is fab and the views are great. Can’t fault it.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r714338330-Bokan_37_Restaurant-London_England.html,Tripadvisor
389,Bokan 37 Restaurant,2,"We were kept waiting for an hour for a table although we had a reservation and stayed in the hotel. Coco, who appeared to be in charge of table organisation was unapologetic and patronising. There wasn’t enough staff to be attentive and alert. The food was good although the price had raised our expectations, which were not entirely met. I would give Bokan restaurant a miss, the bar and terrace are great.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r723759798-Bokan_37_Restaurant-London_England.html,Tripadvisor
390,Bokan 37 Restaurant,5,"Very friendly and complete service from start to finish. All the menu is great, very well-balanced flavours and presentation. Desserts were particularly good! Highly enjoyable and relaxed environment.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r688762461-Bokan_37_Restaurant-London_England.html,Tripadvisor
391,Bokan 37 Restaurant,5,"After great cocktails at the bar, we were shown to a corner table in the restaurant with fantastic views in 2 directions. Attentive service and delicious food. They even found us a table in the window in the busy bar. Enjoyed the singer.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r639924194-Bokan_37_Restaurant-London_England.html,Tripadvisor
392,Bokan 37 Restaurant,1,"If I could give this place less than 1 star, I would. They completely ruined my New Year's celebration by miss-advertising their venue.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r642674483-Bokan_37_Restaurant-London_England.html,Tripadvisor
393,Bokan 37 Restaurant,2,"This bar has an amazing view, great cocktails and good bar snacks but the service was awful! We ordered snacks and a bottle of champagne to celebrate a special occasion. After about 40 minutes we asked about our order and several people can around making excuses about a problem with their “system”. We asked for the manager - he never came and finally our order arrived with the waitress telling us they could comp our cheese plate ..... still no one ever came back to check on us or ask if we had everything! Just terrible service and poor management.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r642086620-Bokan_37_Restaurant-London_England.html,Tripadvisor
394,Bokan 37 Restaurant,5,"Was on a bit of a hunt to find somewhere interesting to eat with the family while staying at the Hilton Canary Wharf. TripAdvisor came through for me. Would have never guessed that such an outstanding restaurant would be part of a Novotel. Restaurant is on the 37th floor, bar on the 38th floor and rooftop open air lounge on the 39th. All with great views back to central London.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r583025491-Bokan_37_Restaurant-London_England.html,Tripadvisor
395,Bokan 37 Restaurant,5,"I visited this bar whilst staying in the hotel below the bar itself is located on he rooftop of a hotel in the middle of docklands the views are amazing and the staff excellent,",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r583463482-Bokan_37_Restaurant-London_England.html,Tripadvisor
396,Bokan 37 Restaurant,5,Went with a friend for dinner and tried the tasting menu which was excellent. Friendly & helpful service with some great recommendations. Decent affordable wines to pair and the salmon was spectacular. Lovely way to relax looking at the views of London.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r587740243-Bokan_37_Restaurant-London_England.html,Tripadvisor
397,Bokan 37 Restaurant,5,A wonderful gem near Canary Wharf in a Novotel. No really inside a Novotel. It is on a really high floor with fantastic panaromic views of London. Much more reasonable than the shard and great cocktails. We had a moijto and a rhubarb version. Pictures attached. Abt £12 each plus 12.5% service charge. The duty manager is crazy and funny. We asked could we sit on a reserved table by the window. He said let me check. Let’s call a friend like on who wants to be a millionaire. Then after a few funny comments gave us our table. We were served by a lovely Italian lady and service was great and almost endearing. If you visit Canary Wharf or just want to have a wonderful view and not pay shard prices then come here.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r590122283-Bokan_37_Restaurant-London_England.html,Tripadvisor
398,Bokan 37 Restaurant,3,My family and I stayed at the hotel and went eating at the restaurant our last evening.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r590127458-Bokan_37_Restaurant-London_England.html,Tripadvisor
399,Bokan 37 Restaurant,5,I have been here a few times now and Chef Aurelie and her team always cook simply the best food! Without a doubt the best food in Canary Wharf and some of the best in London.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r590092531-Bokan_37_Restaurant-London_England.html,Tripadvisor
400,Bokan 37 Restaurant,5,Best thing about Bokan was the lovely Antonella super service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r589291648-Bokan_37_Restaurant-London_England.html,Tripadvisor
401,Bokan 37 Restaurant,5,I booked a table of 6 for my aunt's 70th. There was a slight confusion on arrival but that was cleared up. Staff allowed us to sprinkle confetti on the table to decorate and attach 2 helium balloons to her chair.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r591900275-Bokan_37_Restaurant-London_England.html,Tripadvisor
402,Bokan 37 Restaurant,4,"A recommended place to be,have a cocktails and some food to.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r588768230-Bokan_37_Restaurant-London_England.html,Tripadvisor
403,Bokan 37 Restaurant,4,"Bokan is a laid-back with a warm wood/industrial interior - with views spanning up and down the Thames. There's a bar on one floor, and restaurant below. The menu is compact (I've been there 3 times in 3 months and the menu is the same). The chef favours undercooked fish, but will cook meat to your taste. The vegetarian options are tasty and include cheese, but I think a vegan may struggle to find something unless the restaurant is advised in advance. Definitely a place to go - if you don't eat, hang out in the bar.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r588739856-Bokan_37_Restaurant-London_England.html,Tripadvisor
404,Bokan 37 Restaurant,5,"Amazing, Amazing, Amazing....",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r588491391-Bokan_37_Restaurant-London_England.html,Tripadvisor
405,Bokan 37 Restaurant,5,I was invited for a business dinner to this awesome restaurant with a pub and and terrace with astonishing views over the City,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r588749957-Bokan_37_Restaurant-London_England.html,Tripadvisor
406,Bokan 37 Restaurant,5,Always great cocktails and a wonderful staff ! The view over the city is simply breathtaking!!! I would definitely recommend more music variety !,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r589053649-Bokan_37_Restaurant-London_England.html,Tripadvisor
407,Bokan 37 Restaurant,5,"My friends and I went to Bokan bar,",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r583579655-Bokan_37_Restaurant-London_England.html,Tripadvisor
408,Bokan 37 Restaurant,3,Breakfast meeting at Bokan with some colleagues. Excellent views over London from such a high floor.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r595465718-Bokan_37_Restaurant-London_England.html,Tripadvisor
409,Bokan 37 Restaurant,5,"This restaurant is at the top of the Novotel which is just a little away from the main area of Canary Wharf so it takes a bit of finding but is worth it. We started with drinks on the roof terrace on the 38th floor which is amazing, especially as it was a clear, sunny evening. The atmosphere is fun and lively and of course the view is breathtaking. We had the Tasting Menu with paired wines and enjoyed every mouthful with special mention for the Salmon with mint & pea velouté. Service was good with friendly young staff and, although it was busy, it was still possible to hold a conversation across the table. We were there quite a long time and enjoyed every minute. Highly recommended",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r594237671-Bokan_37_Restaurant-London_England.html,Tripadvisor
410,Bokan 37 Restaurant,4,Sky bar situated in the Novotel.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r591978686-Bokan_37_Restaurant-London_England.html,Tripadvisor
411,Bokan 37 Restaurant,5,"I stayed at the Canary Wharf hotel the week of July 1 on a visit from America and the entire experience was fantastic. Tim and his staff were great but the highlight was easily the Bokan. I spent a good chunk of time there each day during the week and the service was always amazing. Peter and his team were all super professional, but the Star of the show, and my personal favorite bartender (now friend!) was Liam. If you ever visit this bar, do yourself a favor and have Liam serve you. The guy is a beast at his craft and made some of the best drinks I've had in my life. Liam was a huge part of the trip's success so definitely request him if you stay there, he's hilarious! My friend and I loved him so much we even got a pic with him! (see attached)",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r594133049-Bokan_37_Restaurant-London_England.html,Tripadvisor
412,Bokan 37 Restaurant,5,I had the pleasure to work with the Bokan Team last week to organise a Business dinner with 20 VIP guests.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r594218766-Bokan_37_Restaurant-London_England.html,Tripadvisor
413,Bokan 37 Restaurant,5,Beautiful venue in the earth of canary wharf. Definitely go there if you wanna enjoy a nice drink on the top of Canary wharf!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r592023139-Bokan_37_Restaurant-London_England.html,Tripadvisor
414,Bokan 37 Restaurant,4,Great location . Very nice views and the service from staff outstanding. Friendly and welcoming .,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r596300280-Bokan_37_Restaurant-London_England.html,Tripadvisor
415,Bokan 37 Restaurant,5,Best to book for dusk when the sun is setting on a clear night. Ask for a table next to the window. Food is outstanding.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r592465612-Bokan_37_Restaurant-London_England.html,Tripadvisor
416,Bokan 37 Restaurant,5,"Friday 29th June may just have been the most incredible day of my life and The Bokan played a very large part in making this happen, particularly the restaurant manager, who regrettably i did not catch the name of in all of the excitement.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r592426056-Bokan_37_Restaurant-London_England.html,Tripadvisor
417,Bokan 37 Restaurant,4,"I ate here with my wife and friends. Found the views breathtaking and the vibe lively in the bar, whilst relaxed in the restaurant - perfect. The food was ok and reasonably priced. It is a restaurant with amazing views, but next time I'll return just for drinks and the view.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r604381383-Bokan_37_Restaurant-London_England.html,Tripadvisor
418,Bokan 37 Restaurant,5,"A really welcoming sky bar with fantastic 360 views across the whole of London - great service with very friendly staff! We always bring our various friends here when they visit from overseas, and they are always, without fail, stunned by the experience. Thank you Sky Bar at Bokan for giving us so many good and happy memories.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r604337735-Bokan_37_Restaurant-London_England.html,Tripadvisor
419,Bokan 37 Restaurant,4,"Yesterday 06/08/2018 we booked a table of 3 under my name,George Capita.We arrived there,2 nice bulgarian girls were all smile and happy to show us the table.So far so good.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r603773198-Bokan_37_Restaurant-London_England.html,Tripadvisor
420,Bokan 37 Restaurant,5,"Firstly, it was cool up there and a great escape from the hot London summer we’re having!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r598608449-Bokan_37_Restaurant-London_England.html,Tripadvisor
421,Bokan 37 Restaurant,5,Great Location and superb views. Staff are great and excellent Cocktails and Drinks. worth getting near window,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r602278168-Bokan_37_Restaurant-London_England.html,Tripadvisor
422,Bokan 37 Restaurant,5,"Bokan looks like not very much from street level but the roof-top bar - 39 floors up - at night delivers the wow factor big time!! We arrived late when the bar was about to close (and were not as well dressed as other clients!!) but were still made welcome and ended a stressful day in very memorable surroundings. We have been to various roof-top bars but this one showing off London at night, rates very, very highly!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r595056627-Bokan_37_Restaurant-London_England.html,Tripadvisor
423,Bokan 37 Restaurant,3,"I always visit Bokan because I am simply impressed with the views - they are stunning. We always walk-in and very kind reception ladies try to accommodate and find a table for you. 6 of us went to the restaurant a couple of weeks ago and had an amazing time - bill was £500 but we had great food, amazing wine. However, let me tell one very important thing - bar team and waitress are always rude (not restaurant's). I never complained to any of the managers but I cannot hide it anymore. The last time I went there - we were 3 ladies and ordered a bottle of wine. The waitress brought 2 glasses only but and I kindly asked to get 1 more glass (obviously). We waited for 15 minutes but there was no one and still didnt get the glass. I went to the bar, no one paid any attention. Then I found the same waitress and again KINDLY asked to get an empty glass because we are 3. She was so arrogant and started to show her embarrassment by saying: ""I told you that I'm bringing it."" I cannot believe.. I said I cant wait any longer because it has been more than 15 minutes! Then she was putting an order to the till and just ignored me completely. I turned to the bar and waited for anyone to look at me and requested a glass by raising my voice: PLEASE Is anyone can pass me an empty glass? It was such an awkward situation.... After 25 minutes we finally had a possibility to enjoy our wine. Next time I tried to get a recommendation about Riesling wine which they used to have on the old drinks menu. The bartender didn't show any interest in even trying to find my taste. And there is always issues with the bar team and this particular floor - I don't understand why? General manager and restaurant manager need to look into this as I can see from the other reviews - it's happening very often. I think they are all demotivated or tired. To be honest with you, I will try to look for another good place in Canary Wharf on the top floor (didnt try any of other yet) because of this bar and team's attitude as I can't bother anymore - it always changes my mood.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r585263636-Bokan_37_Restaurant-London_England.html,Tripadvisor
424,Bokan 37 Restaurant,4,A fantastic location occupying the top 3 floors of the Novotel in Canary Wharf.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r585947600-Bokan_37_Restaurant-London_England.html,Tripadvisor
425,Bokan 37 Restaurant,4,"We went with friends on a Saturday evening after a few other ‘premium bars’ in town and I have to that the entrance was nice, stylish and classy without being too pretentious then the view is amazing! You can right over London with its lights and skyline so well worth it. The bar itself is decent and well in line with others in town although the service can be slow and the cocktails are at best almost half the size of anywhere I’d been during the day yet the priciest I’ve seen in quite a while. But this is London and your basically paying for one of the best views....... a comment I will make to the detriment is that we were twice approached by ladies of a ‘working disposition’ this didn’t make the ladies in our group comfortable.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r586584759-Bokan_37_Restaurant-London_England.html,Tripadvisor
426,Bokan 37 Restaurant,5,This is probably the one must visit place of London in 2018!! at the top of this hotel is a hidden restaurant called Bokan. The chef has a serious background of fine dining restaurant and you'll will sample a fantastic revisited French diner. The tasting menu is a very good value for money and gives you the chance to try some of the chef signature dishes,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r572174148-Bokan_37_Restaurant-London_England.html,Tripadvisor
427,Bokan 37 Restaurant,5,"I came here with my best friend to celebrate a birthday. The menu was amazing and as a pescatarian there was still plenty of seafood and Veg options to chose from. At first glance the prices look a bit expensive ( I’m a student so don’t have a big budget) but when the food arrives you know why it’s priced. I’ve never eaten food with so much flavour before, it was totally worth the money. And the service was amazing, every member of staff made us feel so welcome. Not to mention my friend was given a birthday treat with a selection of mini desserts and a little pastry/ cake to go.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r570055197-Bokan_37_Restaurant-London_England.html,Tripadvisor
428,Bokan 37 Restaurant,3,"Came here on a Saturday around 8 for dinner with my boyfriend, and my review in a nutshell:",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r573361198-Bokan_37_Restaurant-London_England.html,Tripadvisor
429,Bokan 37 Restaurant,2,"Our order could not have been less complicated. 3 coffees with soya milk (bcause of allergy)... At first, it turned out that they just simply forgot to prepare. When I asked, we had to wait for another 30 mins and then guess what.. we got 3 cold coffees with normal milk!!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r568610021-Bokan_37_Restaurant-London_England.html,Tripadvisor
