caption,rating,url_user
Such a beautiful place especially on a summers day. Rooftop views are nice and scenic. On a weekday it’s quiet so there’s opportunity to take pictures and not crowded. The cocktails were really nice but quite pricy as you may imagine. A nice hidden place that is just a short walk from Canary Wharf. I would like to come back again!,4,https://www.google.com/maps/contrib/109067874971786605310/reviews?hl=en-LU
Such a lovely place!,5,https://www.google.com/maps/contrib/100392957781120483180/reviews?hl=en-LU
Super !,5,https://www.google.com/maps/contrib/117448369814582440290/reviews?hl=en-LU
Superb,5,https://www.google.com/maps/contrib/105066423768672338856/reviews?hl=en-LU
Superb cutsomer service! Five star views! And economical reasonably considering!,5,https://www.google.com/maps/contrib/109688130034333423908/reviews?hl=en-LU
"Superb restaurant and ambience!!  Eaten here 10 occasions, and is fabulous every time!!",5,https://www.google.com/maps/contrib/110034872796422837650/reviews?hl=en-LU
Superb...amazin lively place..fantastic view,5,https://www.google.com/maps/contrib/107388729627243038824/reviews?hl=en-LU
"Surprisingly, the food is excellent. If you are going just for a drink at the terrace, be advised that there is no service - which is also surprising",5,https://www.google.com/maps/contrib/101096792501637557752/reviews?hl=en-LU
Terrible experience. An evening with a business client turned out to be a complete disaster. No less. Will never bring colleagues or business partners to this place again. Very disappointing service.,1,https://www.google.com/maps/contrib/107417180240856395362/reviews?hl=en-LU
"The atmosphere and the view is just amazing. However, there is a lot of point that It did not make me feel comfortable. 1) Not very good organised, we gave our name four times to their staff. They did not look much coordinated to manage our …",2,https://www.google.com/maps/contrib/114508797338795373029/reviews?hl=en-LU
The bartender ‘Nick’ is extremely rude and unwelcoming. Because of him I won’t be going back,2,https://www.google.com/maps/contrib/117882715602984229509/reviews?hl=en-LU
The best rooftop in UK 🇬🇧,5,https://www.google.com/maps/contrib/114338575219148137257/reviews?hl=en-LU
The best Sweet Manhattan in Canary Wharf. Ask Adam for secret ingredients.,5,https://www.google.com/maps/contrib/107727107706300983850/reviews?hl=en-LU
The best view from Canary wharf,5,https://www.google.com/maps/contrib/105176159016734095128/reviews?hl=en-LU
The best view in London. Kind Regards!,5,https://www.google.com/maps/contrib/104377393885657969350/reviews?hl=en-LU
"The best view on canary. Walk-in breakfast for £25 if you are not staying at Novotel. Not that great, for that amount of money I would expect at least smoked salmon available. However there was good selection of cheese and tasty …",5,https://www.google.com/maps/contrib/106196615810741259968/reviews?hl=en-LU
The chef is a genius and the view is wonderful.,5,https://www.google.com/maps/contrib/103481864631740751360/reviews?hl=en-LU
"The cocktails were delicious, the service was amazing and I love the place and great ambience.",5,https://www.google.com/maps/contrib/117693725120093852000/reviews?hl=en-LU
"The food, the wine, the service and the place are exceptional. I couldn’t find anything that we didn’t like or enjoy. We had the tasting menu with an incredible view. A fantastic place to treat yourself or impress someone. Completely worthy and 300% recommendable.",5,https://www.google.com/maps/contrib/108217877095099698346/reviews?hl=en-LU
"The place is beautiful, I've been to the cafe and rooftop and the view is great. Pricing is reasonable and drinks are pretty interesting. I have to admit though the table service was lacking. Quick in serving drinks, but incredibly slow in …",5,https://www.google.com/maps/contrib/114012898954081268133/reviews?hl=en-LU
The place looks great and the view is amazing. The prices are a bit on the high side which I would expect however the reason I can't give 5 stars is because a 12.5% tip is automatically added to the bill even if you are just ordering a beer at the bar!,4,https://www.google.com/maps/contrib/105811699308022462186/reviews?hl=en-LU
The Popstar is amazing,5,https://www.google.com/maps/contrib/111441973720412421984/reviews?hl=en-LU
"The staff are good. The food was very basic and over priced my chicken was raw 🙂🤮and they brought it back over cooked. The cocktails were average, bitter tasting at first needed a re shack and voilà they tasted alright. View are views not bad, better than duck and waffle 👀",2,https://www.google.com/maps/contrib/107685871801428512442/reviews?hl=en-LU
The terrace on the 39th floor offers one of the best views of London. Thames during sunset looks 🔥,5,https://www.google.com/maps/contrib/107389822675004369835/reviews?hl=en-LU
the view,5,https://www.google.com/maps/contrib/102632355423663523504/reviews?hl=en-LU
The view is amazing. The food and drinks are good quality but not cheap.,5,https://www.google.com/maps/contrib/115748249622766105962/reviews?hl=en-LU
The view is amazing. The service is great. It has very good choice of spirits. Defenetly recommend.,5,https://www.google.com/maps/contrib/108330130958051123855/reviews?hl=en-LU
"The views are wonderful and the bar and terrace are great places to hang out. The restaurant is a different story. Despite our reservation, we were kept one hour waiting for a table. The person seemingly in charge introduced himself as Coco …",2,https://www.google.com/maps/contrib/101839565076183162114/reviews?hl=en-LU
The views make it almost worth the cost of drinks and service,5,https://www.google.com/maps/contrib/104236341173945959013/reviews?hl=en-LU
"They didn't make the cocktail correctly, leaving out one of the ingredients. When I asked where was the missing ingredient there was no apology and a statement that the bar must have run out of it. They then just walked off! Incredibly rude …",1,https://www.google.com/maps/contrib/117342094214696637767/reviews?hl=en-LU
They have the best coctails and the views are amazing,4,https://www.google.com/maps/contrib/104646359226009633566/reviews?hl=en-LU
"This bar is so beautiful with incredible views, great drinks, great atmosphere. But please, fix the service at the bar! Waited 30 mins for a drink. Bar staff were serving totally out of turn. We literally bought one bottle of prosecco (£55 …",2,https://www.google.com/maps/contrib/107956024173216144903/reviews?hl=en-LU
"This place is awesome and the reason why I think that is because of the people who's working there. We had the pleasure to meet a bartender named Alex, who with his professionalism and a big smile on this face turned our bad day into an awesome evening. I strongly recommend this place - is the best place in town.",5,https://www.google.com/maps/contrib/101207442020056873630/reviews?hl=en-LU
This place is great and worth a visit for the great views it has a good bar selection and good bar staff. Staff are friendly and helpful. Wrap up if you're going to the roof terrace in winter though.,5,https://www.google.com/maps/contrib/100102078103148599397/reviews?hl=en-LU
This restaurant is advertised to be a Mediterranean restaurant however the dishes are international. Disappointing.,1,https://www.google.com/maps/contrib/114277747251706415692/reviews?hl=en-LU
"Too much Time to wait, not enough staff",1,https://www.google.com/maps/contrib/105136285277847808417/reviews?hl=en-LU
"Top floor bar with stunning views (even views from the bathroom's ceiling to floor windows!). I have been here numerous times. The drinks are a bit overpriced and the downside is, you are sort of made to sit at a table and get table …",5,https://www.google.com/maps/contrib/106805490655260748426/reviews?hl=en-LU
Top notch personable service at the bar which serves a wide selection of cocktails. Amazing views of London from the rooftop. Would recommend!,5,https://www.google.com/maps/contrib/115215789706415842724/reviews?hl=en-LU
Top place to go for a drink,5,https://www.google.com/maps/contrib/106771469153134637803/reviews?hl=en-LU
"Truly, one of the special places in the area. The views are amazing even from the WC and everything else is top notch.",5,https://www.google.com/maps/contrib/117091618074875519916/reviews?hl=en-LU
Two star as there were no tables as reserved apart from an area on the second level where we and three other groups were sitting until after about two hours we were told by security we shouldn't be sitting there. Funny as other guards and staff has seen us several times and said nothing.,2,https://www.google.com/maps/contrib/112280587583666369527/reviews?hl=en-LU
Unbelievable food and we were sat next to the window which gave us a panoramic view to die for. Wonderful service as well,5,https://www.google.com/maps/contrib/115149359176874118819/reviews?hl=en-LU
Venue wise: A great place for a view if london at a distance. Upstairs make a great group gathering.  Food: they are pretty innovative and so will only suit certain ppl’s taste. I ordered the beef which i was slightly disappointed with as …,4,https://www.google.com/maps/contrib/114719015798055563997/reviews?hl=en-LU
Very bad service...nice view,2,https://www.google.com/maps/contrib/114052962792605427842/reviews?hl=en-LU
Very beautiful view 😍,5,https://www.google.com/maps/contrib/107528533374048148077/reviews?hl=en-LU
Very characteristic place where you can admire the city from one of the highest rooftop! Don’t miss the sunset! Cocktails are nice and refined!,5,https://www.google.com/maps/contrib/105903203522768206752/reviews?hl=en-LU
"Very good service, cosy environment, bird's eye views of Isle of Dogs. Highly recommended for cocktails or coffee in the morning.",5,https://www.google.com/maps/contrib/114245744510323212980/reviews?hl=en-LU
"Very herlpful and friendly staff, especially a waitress called Deva. Would totally recommend it.",5,https://www.google.com/maps/contrib/113023223673093854651/reviews?hl=en-LU
Very nice,5,https://www.google.com/maps/contrib/107646140898938833830/reviews?hl=en-LU
Very nice,5,https://www.google.com/maps/contrib/111745091019620932023/reviews?hl=en-LU
"Very nice bar on the 39th floor. Feels pretty high up there and a great view over South West London. Nice decor and not too busy after work in the week. Fair price drinks (same price as others around there), £5 -£7 bottles of beer",5,https://www.google.com/maps/contrib/102495248649467395439/reviews?hl=en-LU
"Very nice evening, had a nice drink in the bar before sitting down in the restaurant for dinner. The wine chap was very knowledgeable to suit our dinner choices. Shame the bar tables were full after our meal but we enjoyed finishing the wine with the views of the city. Good option for canary wharf!",5,https://www.google.com/maps/contrib/112735721800801576728/reviews?hl=en-LU
Very nice experience. Good service friendly stuff,5,https://www.google.com/maps/contrib/103384889848515536722/reviews?hl=en-LU
"Very nice place, awesome view, nice atmosphere. But expansive prices and very slow staff...",4,https://www.google.com/maps/contrib/102746660238004601671/reviews?hl=en-LU
"Very nice rooftop bar open to the public not just hotel guests, with stunning views of Canary Wharf and the City. Bar prices are high but that's expected for this sort of location",5,https://www.google.com/maps/contrib/116118773780177101652/reviews?hl=en-LU
Very nice spot to be and eat,5,https://www.google.com/maps/contrib/112075942743710543114/reviews?hl=en-LU
"Very nice staff and good service, but compared to a year ago the food was quite disappointing. The food was not exciting at; neither very nicely composed nor very well executed. Now the only reason to eat here is the view. That's sad",3,https://www.google.com/maps/contrib/100259266920704623491/reviews?hl=en-LU
Very nice view from the top roof. Very nice waitress and waiters. A good place to have a drink or snack.,4,https://www.google.com/maps/contrib/118351975770969813220/reviews?hl=en-LU
"Very nice, very good food and excellent service. Kind of agree that the service is slow, but the people serving was very nice. The view is of course excellent!",5,https://www.google.com/maps/contrib/100274913752274250765/reviews?hl=en-LU
View is grate and the drinks even better,4,https://www.google.com/maps/contrib/100322624036536609320/reviews?hl=en-LU
"View is great, food is not the best though. Drinks are made well and service is excellent.",4,https://www.google.com/maps/contrib/111448489835863708230/reviews?hl=en-LU
"Views were amazing. Bit on the expensive side. Staff in the outside bar really weren’t into it on the day we were there. Once we found a table inside it was a bit better. Took ages for some of our food order to come to the table, we chased it a couple times, but the guy just wandered off to check & never came back.",3,https://www.google.com/maps/contrib/106532913282838303951/reviews?hl=en-LU
Visited here in Sept with my son so that we could experience the views from the bar and we were not disappointed. Staff are courteous and friendly. We ordered a couple of drinks but they also do some light bites that did look really nice. …,5,https://www.google.com/maps/contrib/101994335378927654853/reviews?hl=en-LU
"Want twinkly views, slick decor and drinks that don't cost the earth? Come here 💫  Fantastic rooftop and ambience, with very charming staff who seem genuinely pleased to work there.  Follow @thismodeleatsalot on FB/Instagram!",5,https://www.google.com/maps/contrib/110627011507159417030/reviews?hl=en-LU
"Was not completely sold on the compliments taster before our meal but thanks to the chef anyway - our starter, main course and dessert was absolutely lovely 😊",5,https://www.google.com/maps/contrib/117157626922013479943/reviews?hl=en-LU
Was not impressed with their breakfast buffet. Staff was good but there was little they could do to overall experience with the variety of dishes in budget being just too less.,3,https://www.google.com/maps/contrib/115457361796984616064/reviews?hl=en-LU
Wasn't sure whether the food here was good or not but took a risk and it did pay off! We opted for the 3 course brunch menu and the food was definitely with the money. Not too ponsy and pretentious and tasted the part. The waiter Morgana or …,5,https://www.google.com/maps/contrib/102372699370238550302/reviews?hl=en-LU
"We booked at the Novotel Canary Wharf after it had been recommmended by a trusted friend as a fun and chic place to be. We arrived Friday, had a smooth check in, went up to the bar and we were highly impressed by the views and the interiors …",5,https://www.google.com/maps/contrib/113249983255392322496/reviews?hl=en-LU
"We had an amazing time at Bokan today for our wedding brunch. The team was very helpful, smiling and service was perfect. A day we will remember dearly thanks to the Bokan team!",5,https://www.google.com/maps/contrib/117728575908247413717/reviews?hl=en-LU
"We have been visiting Bokan yesterday the 15th of February.we had the best service ever.we all felt very welcome.the lady who was looking after us at the restaurant,her name Ornella, was very professional,polite,informative and very warm …",5,https://www.google.com/maps/contrib/106879710913172493032/reviews?hl=en-LU
"We haven't been to the Bokan restaurant, but the bar is really impressive with amazing skyline views of London. It offers these breathtaking views, accompanied with good drinks, without being as crowded and pricy as Sky Gardens or the Shard. Highly recommended.",5,https://www.google.com/maps/contrib/111842547324715624912/reviews?hl=en-LU
"We just had some drinks, party of 4, lovely bar however the brunette long hair skinny waitress rolled her eyes every time we ordered a drink and did not said a word to us during the 2 hrs we have been there. Rude behaviour for customer service 🙄",2,https://www.google.com/maps/contrib/107737827078660904894/reviews?hl=en-LU
"We landed from Scotland yesterday and went to Bokan. First impression: WOW!! Great place and great views. We went to the bar for lunch and were greeted by Pietro who made us feel warm and just like we are still back home, what a lovely man. …",5,https://www.google.com/maps/contrib/102313247105988734227/reviews?hl=en-LU
We went there for my bd. They took care of us so good in every detail.,5,https://www.google.com/maps/contrib/108551358935329535155/reviews?hl=en-LU
We went to the rooftop bar with my family for having a drink and take our easy dinner after walking around all day. I could say cocktails were fine and the view is amazing to start with some positive points. But about the food I can't say …,2,https://www.google.com/maps/contrib/104367806881513794588/reviews?hl=en-LU
"Went a couple of weeks ago with a girlfriend. Service was excellent and we were allowed to take our coffees to the rooftop, which had a dramatic view of London. We had the best time and the food was delicious.",5,https://www.google.com/maps/contrib/107479173195079669163/reviews?hl=en-LU
"Went here for my boyfriends birthday. Great views! Food, rose was amazing and service was 10/10. Our waitress was very attentive. Would really recommend this place especially of you are staying at the hotel.",5,https://www.google.com/maps/contrib/112270842797746809942/reviews?hl=en-LU
What a beautiful place and view of London,5,https://www.google.com/maps/contrib/106410845918352462037/reviews?hl=en-LU
What a sight,5,https://www.google.com/maps/contrib/117912494732971678868/reviews?hl=en-LU
What a view. What a fantastic sky bar. Wow.,5,https://www.google.com/maps/contrib/110939005881102768355/reviews?hl=en-LU
"With an enclosed bar on the 38th Floor and an open air Space on the 39 Floor of the Novotel Tower, the Bokan boasts spectacular views of the city of London. Choose from.a variety of bespoke cocktails or settle in for a gin and tonic or a traditional beer... A must visit if you're in the Canary Wharf area.",5,https://www.google.com/maps/contrib/110068037824596092609/reviews?hl=en-LU
Wonderful,5,https://www.google.com/maps/contrib/103468863567610794105/reviews?hl=en-LU
"Wonderful place to spend the evening. Nice views of London. Drinks were overflowing and good food. They have a top rooftop area that was a little chilly, but we stuck to the 38th floor which was warm and cozy. Very nice decor with a …",5,https://www.google.com/maps/contrib/113815014076183394006/reviews?hl=en-LU
"Wonderful place, nice views and great service by the staff and the manger peter.",5,https://www.google.com/maps/contrib/113761617125580432678/reviews?hl=en-LU
Wonderful views a great bar but a bit on the pricey side,4,https://www.google.com/maps/contrib/108213922201395625173/reviews?hl=en-LU
"Wonderful, as always.",5,https://www.google.com/maps/contrib/117283655540206873992/reviews?hl=en-LU
Worth going,5,https://www.google.com/maps/contrib/114036671907875746332/reviews?hl=en-LU
Worth the elevator trip,5,https://www.google.com/maps/contrib/116830675995082067061/reviews?hl=en-LU
Would highly recommend for either dinner or drinks. Rooftop bar area had great vibes and excellent music. Then on to dinner on the 38th floor with spectacular views across London facing west. Food was top quality to complement the impeccable service. Great for a date night or with a group of friends!,5,https://www.google.com/maps/contrib/111484888652456135539/reviews?hl=en-LU
Wow just went to this restaurant last minute for lunch on a Saturday and would say the food was so good with brillant view of London. The service was excellent and felt like a VIP . Thank so much and will definitely come back .,5,https://www.google.com/maps/contrib/109539535043151023251/reviews?hl=en-LU
"Wow, what a view!!!",5,https://www.google.com/maps/contrib/103022450396701319524/reviews?hl=en-LU
You get a see a fantastic night skyline view of London.,5,https://www.google.com/maps/contrib/106291143204840679484/reviews?hl=en-LU
